,PLOT,Measurement Year,Annual Diameter Growth,Annual Height Growth,Annual_BAG,TREE NR
1909,425,2019,2.485540097673821,3.2201709291864797,0.17587670382117102,62
1910,425,2020,3.194654301856057,0.8803046964829183,0.31198480562114084,63
1911,425,2021,2.147568745808182,3.84602615694165,0.2736861653664956,63
1912,425,2023,5.193988909235195,1.9940413365327507,0.6470767365285999,46
1913,425,2024,0.736305872130447,-1.0544200334396365,0.09138112794692932,46
1914,426,2018,inf,inf,inf,67
1915,426,2019,1.1666963724051165,1.124572761585238,0.04375802607888369,57
1916,426,2020,2.761808049165458,1.5041235328360374,0.15487311890635647,58
1917,426,2021,3.1043589120932493,4.2077367654201066,0.25475862106662334,58
1918,426,2023,1.8294408852649975,1.242925784175056,0.18506430849756023,51
1919,426,2024,1.0192484540986202,0.11775408276518169,0.1244398271715908,51
1920,427,2018,inf,inf,inf,49
1921,427,2021,2.8629402619513384,2.022447211467188,0.15845511935652437,48
1922,427,2023,2.2053337010479868,1.6728033645890794,0.17808371207710105,37
1923,428,2018,inf,inf,inf,64
1924,428,2019,2.431557640406117,2.6533551278755945,0.18971144944461726,62
1925,428,2020,3.3404883512544803,0.5345654121863799,0.26011944593524555,45
1926,428,2021,2.8545516431924884,3.6136314553990614,0.2854479012317014,45
1927,428,2023,1.04758958038661,1.5561727958510139,0.12564385227504346,45
1928,428,2024,0.21659029649595699,0.05797619047619043,0.028628676001815345,45
1929,429,2018,-inf,-inf,-inf,41
1930,429,2019,1.0280137514458294,0.8026956689371545,0.013295299119169796,31
1931,429,2020,2.7195910375941175,1.41411643889916,0.04183886176472132,23
1932,429,2021,3.308112941002076,3.133796436079748,0.09382255019481983,22
1933,429,2023,3.0245221349416154,1.5693031674361906,0.1318281163583558,23
1934,429,2024,1.8033327480421446,0.49598291531843336,0.10463828581519255,24
1935,43,2018,-4.069666010994592,-3.1090701741692968,-0.07177276177832294,37
1936,43,2019,-1.8688244750485452,-0.09687331265225897,-0.011873178589034071,44
1937,43,2020,1.987682326752973,0.14442255872532364,0.16064750809959505,43
1938,43,2021,2.7084871719331036,4.448041877557785,0.23480594095843624,39
1939,43,2022,1.6712522659538513,-2.321575961302117,0.18058767339755116,40
1940,43,2023,0.4545551526572029,0.5396356284015649,0.055521264115707875,40
1941,430,2018,inf,inf,inf,67
1942,430,2019,2.753348895336039,2.3888231554583057,0.1635356482366058,63
1943,430,2020,3.589036093620202,1.6584346381070194,0.21349755155630534,46
1944,430,2021,3.469092161665646,4.7417636252296385,0.30241970164343945,46
1945,430,2023,1.6884065192233508,0.340499228494278,0.1828813626220392,44
1946,430,2024,0.2707378706199464,0.767463550600343,0.030323586408188857,44
1947,431,2018,-3.86189023847783,-3.5795301063280025,-0.06475323661743511,49
1948,431,2019,2.94269588313413,2.945929614873838,0.11852965457311954,45
1949,431,2020,3.771878603190319,1.3359864272201336,0.21851936223522786,41
1950,431,2021,3.1741204108391607,2.3373552229020977,0.24374988383408494,39
1951,431,2023,2.029501829911441,2.048957416932239,0.19575909390118687,38
1952,431,2024,0.3628487947406863,0.39353086194302406,0.03919529216030302,37
1953,432,2018,inf,inf,inf,72
1954,432,2019,inf,inf,inf,72
1955,432,2020,3.3821002022544584,1.4786992115573456,0.29940584730388203,57
1956,432,2021,2.543149477475649,3.233366730925325,0.28958152186563796,56
1957,432,2023,1.552049688199552,1.4332976894787335,0.20818164093198335,53
1958,432,2024,0.026577442827443214,0.6644360706860707,0.002860913638317843,52
1959,433,2018,-3.708873523802597,-2.726028812217789,0.0912804801741064,48
1960,433,2019,inf,,inf,46
1961,433,2020,3.6507228158570424,1.1698173243563463,0.18545304360426537,34
1962,433,2021,3.336169241365557,2.7056002066745206,0.23195331336875646,34
1963,433,2023,2.019224860794974,1.6249813942606142,0.18129061477816774,34
1964,433,2024,0.06387519872813995,0.4064785373608903,0.005828820794816577,34
1965,434,2018,inf,inf,inf,64
1966,434,2019,1.8599010209163345,2.6181858503486053,0.15158903928223202,64
1967,434,2020,3.5135759209344113,1.0938903863432163,0.2712954630479117,45
1968,434,2021,2.479095669516012,2.6159746363431715,0.25810221525094545,46
1969,434,2023,1.2243203087367405,0.9703276234305853,0.14624451494479912,44
1970,434,2024,0.7581748705543886,0.942878404768465,0.12513383080128004,42
1971,435,2018,1.7334759401995008,1.7158382600494695,0.19326052176659467,56
1972,435,2019,1.8162793271359006,1.6774983399734396,0.1271699418026324,54
1973,435,2020,3.0777387370042355,1.1192842703118981,0.22194124939443782,42
1974,435,2021,2.2907527696327845,2.5028203828853526,0.21545012849927753,43
1975,435,2023,1.6093246176105829,1.6766419491525422,0.1751098227990536,41
1976,435,2024,0.1304464285714285,1.3229236859838276,0.01830920780680582,40
1977,436,2018,inf,inf,inf,75
1978,436,2019,0.9588236096709054,1.2654079572122467,0.08794692362410685,73
1979,436,2020,3.298079514824798,1.401844310324622,0.24862526313711564,46
1980,436,2021,2.7993777791501975,2.7350890872035576,0.27482561331473027,46
1981,436,2023,1.5667349852616066,1.7355206798084009,0.19046772478729304,46
1982,436,2024,0.39598831985624444,0.13454851752021565,0.05624983911152085,45
1983,437,2018,3.467189645903364,inf,0.14906421334850403,35
1984,437,2019,inf,-inf,inf,32
1985,437,2020,2.9284236864562048,1.8329467700145063,0.10981805705841009,33
1986,437,2021,3.114322546805604,3.6191888561363337,0.17135251605798743,35
1987,437,2023,1.7182174562349621,1.064416016759313,0.122838820591434,34
1988,437,2024,inf,inf,inf,33
1989,438,2018,-inf,-inf,-inf,60
1990,438,2019,2.196761032791909,1.7045186561446521,0.07160580896702014,52
1991,438,2020,2.9445540308747855,1.9891402229845625,0.13029469103886288,44
1992,438,2021,2.2432832792207793,3.0017502029220777,0.13401400698258104,42
1993,438,2023,1.7436585677794034,1.022403258081263,0.1381035726929265,43
1994,438,2024,0.30259188925896197,2.7278567518959624,0.02409927579132516,39
1995,439-old,2018,,,,31
1996,44,2018,-8.912355205294332,-5.187374229876474,-0.5631994422265426,50
1997,44,2019,1.8273402985074623,2.6112649253731344,0.1882701733872138,50
1998,44,2020,1.6647324120603018,1.2893875628140703,0.18470394055332381,50
1999,44,2021,2.3786679104477613,3.707014925373134,0.3157210427945508,50
2000,44,2022,1.734415696688428,-1.8063927820540715,0.2626289198693522,50
2001,44,2023,1.0285903843073632,0.7422701689676195,0.1538110055018399,48
2002,440-old,2018,-inf,-inf,-inf,22
2003,441,2018,-119.48578151291653,-91.70040872441992,-6.12154668474491,76
2004,441,2019,2.311780996463491,2.2031253900561683,0.21151371910848213,76
2005,441,2020,3.5038741302972802,0.707513045540797,0.30704759583189817,51
2006,441,2021,2.96383765370555,5.179129278830176,0.33903832797285777,51
2007,441,2023,1.569105166819203,0.18233630085697647,0.22072220189656763,51
2008,441,2024,0.33974948469954,1.7450768986840017,0.05497942953229107,51
2009,442,2018,-18.26532748505652,-10.839324146508485,-0.872950881743944,63
2010,442,2019,3.110468631897203,3.1481991685563115,0.22445268598198395,63
2011,442,2020,3.868508064516129,1.1404789426523296,0.2936442900500607,45
2012,442,2021,3.322792893725992,5.132674455825864,0.3304582932891281,44
2013,442,2023,1.8807410587997577,0.7693940695089917,0.2249550069845667,42
2014,442,2024,0.3539516750096268,-0.5754644782441277,0.04824540821426791,42
2015,443,2018,2.446612730966992,1.9147059351262699,0.2851090233476906,68
2016,443,2019,2.3437859324469996,2.493621990657564,0.14823098637419127,66
2017,443,2020,2.8128606980846773,0.8399461315524194,0.24121150017313073,64
2018,443,2021,2.225580971927966,4.308486162605932,0.25180188720869284,64
2019,443,2023,1.0959714083653265,0.3054615410520644,0.14929716636677134,63
2020,443,2024,1.0829514824797846,3.287895018124361,0.14423130835842318,58
2021,444,2018,inf,inf,inf,47
2022,444,2019,2.68280859788626,2.1569891229511593,0.09683257448027369,39
2023,444,2020,3.4463850971010417,1.7026324584857868,0.15940966595585832,38
2024,444,2021,3.4716538149350646,3.646570616883117,0.2150367296458983,35
2025,444,2023,2.0658249166681135,1.7438652853296257,0.17525083685009005,36
2026,444,2024,inf,-inf,inf,37
2027,445,2018,inf,inf,inf,34
2028,445,2019,inf,inf,inf,64
2029,445A,2020,3.1056016042780756,-0.46877005347593587,0.29267611294593476,50
2030,445A,2021,2.3035653409090906,6.0753941761363635,0.27093090916755524,50
2031,445A,2023,1.4186371994342293,-0.449458981612447,0.19627807711499023,50
2032,445A,2024,-0.10632614555256055,3.3935761455525606,-0.013953628281668077,50
2033,446,2018,43.98066947538313,43.81766471576126,2.8072058100419865,68
2034,446,2019,2.306238681637088,2.315057950018109,0.16704555310391622,66
2035,446,2020,3.406143695014663,0.7051502932551319,0.2866245390269857,55
2036,446,2021,3.215713276836158,5.010818816698054,0.35946258724425845,54
2037,446,2023,1.5615570103887944,-0.2354642097626079,0.19579220914654494,47
2038,446,2024,0.48806130641738826,3.519487583873373,0.07445775437123048,47
2039,447,2018,-29.552732149803173,-7.547082283169848,-0.9042457707418126,37
2040,447A,2019,-5.511400647321301,-4.5649668509818735,-0.14854256033526353,39
2041,447A,2020,2.9890122615803816,1.570807220708447,0.09472775472276913,30
2042,447A,2021,3.7676137608828024,4.775158071265154,0.18481571649047046,31
2043,447A,2023,2.098141853355843,1.5415259843956748,0.1384640945834877,31
2044,447A,2024,1.2635547346623262,1.494551162222923,0.09602119961117478,31
2045,448-old,2018,,,,34
2046,449-old,2018,,,,27
2047,45,2018,-11.86502298341702,-8.518958299691695,-0.9314499478688613,67
2048,45,2020,2.8407198280192314,2.192516757176517,0.21891702316196673,43
2049,45,2021,2.0462963890702204,2.198369139850786,0.20390939493221233,39
2050,45,2022,1.9467124201578927,-0.8920568791128441,0.23744132284963856,42
2051,45,2023,1.082319175134689,1.2499428100044365,0.14432227814536533,42
2052,450,2018,6.140072803603455,4.315016346762516,0.5340457325899459,76
2053,450,2019,0.8890953947368422,2.310646792763158,0.08760908382185235,76
2054,450,2020,3.5077926720285975,0.08704200178731009,0.2818122882544381,45
2055,450,2021,2.763805476864967,3.701935788479698,0.2843637064560533,45
2056,450,2023,1.3997928874520105,1.2946239139220044,0.16765024324001193,42
2057,450,2024,0.8428012813554451,0.7724430419602871,0.10992656532518869,43
2058,451,2018,3.5071068448902913,3.3887640337768423,0.3170698103981574,65
2059,451,2021,3.1847111178156586,2.2461422752839257,0.20380135757065798,49
2060,451,2023,1.8177351599330878,1.780049029650472,0.1593089081516022,38
2061,452,2018,inf,inf,inf,65
2062,452,2021,2.6787901021962206,2.361780325458359,0.20073227970093158,63
2063,452,2023,inf,inf,inf,40
2064,453,2018,-inf,inf,-inf,52
2065,453,2021,inf,inf,inf,38
2066,453,2023,,-inf,,35
2067,454,2018,inf,inf,inf,74
2068,454,2021,2.155130319073033,2.2581204158223693,0.27477544252321495,74
2069,454,2023,1.1991154354779185,1.79839232992988,0.1384800370965235,44
2070,455,2018,inf,inf,inf,80
2071,455,2019,0.6251246044303796,2.0225526107594938,0.05981080615084894,79
2072,455,2020,3.351708386758364,0.4044614756964682,0.24699124942530934,46
2073,455,2021,2.4340451092173345,3.2151810898626727,0.23231265878754598,46
2074,455,2023,1.2320624803273528,1.1630823103556815,0.13766742769272017,45
2075,455,2024,0.6852865056090865,0.785868435839634,0.08405468108149537,45
2076,456,2018,inf,inf,inf,76
2077,456,2019,0.47858963815789496,1.6910834703947368,0.04657161008719215,76
2078,456,2020,2.6496609367607635,0.004800110392682531,0.21126769572213547,51
2079,456,2021,2.07143392767872,2.4995167472087987,0.20939723538591026,51
2080,456,2023,1.1510282885431402,1.113831683168317,0.1335670734363385,50
2081,456,2024,0.4292425876010782,0.14767520215633423,0.0546654999588478,50
2082,457,2018,4.082876357100315,3.690407286703395,0.22726865986646788,50
2083,457,2019,1.7059156976744188,1.654596656976744,0.03400326370557815,43
2084,457,2020,2.268396378766369,1.197791446529976,0.07627950337539514,43
2085,457,2021,1.7466764467826792,1.6752326993120197,0.08037549264699347,42
2086,457,2023,1.3180139619587212,0.60665595912586,0.07943118930079453,42
2087,457,2024,0.8491717523975588,0.2985369442022668,0.05612099312922174,37
2088,458,2018,inf,,inf,60
2089,458,2019,2.336672402377433,2.2756436776299585,0.08682400891140327,54
2090,458,2020,3.080876739272356,1.205747565052329,0.17989159516606695,54
2091,458,2021,2.4940892117154028,3.0677155560474456,0.19850801117493652,55
2092,458,2023,2.2335646382654173,1.778395007082153,0.240358926727138,52
2093,458,2024,0.8624920936116383,0.2310246679316888,0.11981927655315237,51
2094,459-old,2018,inf,inf,inf,38
2095,46,2019,8.664849769213413,5.927900028220969,0.44588682716067907,43
2096,46,2020,1.459202741491418,0.3744288559545427,0.14951462415465694,43
2097,46,2021,2.02730696528812,3.0964027952801008,0.24031726122249913,43
2098,46,2022,1.5717980631521515,0.6476505490008866,0.2097651600794215,43
2099,46,2023,1.0113479038655984,0.41902757252858364,0.13783800021593348,43
2100,460,2018,213.6627478085591,178.74296922306206,7.459295626869367,47
2101,460,2019,2.3832116887041654,2.35781000516988,0.07915903070923679,37
2102,460,2020,3.7023814267549104,1.8791055109997856,0.1782821948015242,33
2103,460,2021,3.2712646626048536,3.0393125557433005,0.22114224405082342,35
2104,460,2023,2.014118021748032,0.9887790618317485,0.1581044055807271,31
2105,460,2024,0.8020039682539682,0.249619708994709,0.07139261669467324,30
2106,461,2018,inf,inf,inf,58
2107,461,2019,2.5263964655172413,1.9904325738916255,0.11929059041082067,50
2108,461,2020,3.8199571488294315,2.566573474080268,0.2136852743580229,39
2109,461,2021,2.5287750900969197,1.5350097604996442,0.18824421607516803,40
2110,461,2023,2.20711338991042,2.0844162541254128,0.20469864881660493,36
2111,461,2024,0.7737297399170748,-0.46120900866943076,0.0826955647332749,35
2112,462,2018,inf,inf,inf,68
2113,462,2019,1.1277454163483576,1.3777096065699006,0.09986313422655205,68
2114,462,2020,3.916202835105274,1.6243485511778193,0.2836396233942513,39
2115,462,2021,3.541346295207292,1.2283289841223168,0.33314115922566334,38
2116,462,2023,2.122328835200123,2.4120546465843495,0.24782278516272424,37
2117,462,2024,0.6068833345218569,-0.11069760393639022,0.08448942760836403,37
2118,463,2018,inf,inf,inf,60
2119,463,2019,-inf,-inf,-inf,57
2120,463,2020,3.4069824589277586,2.281978364436858,0.20663922997658613,44
2121,463,2021,2.9643717304175303,2.762138886526047,0.23368288246318558,42
2122,463,2023,1.9138254443985114,1.0097599731293923,0.19486796791710204,41
2123,463,2024,-inf,-inf,-inf,40
2124,464,2018,27.35491819359863,25.77131727116018,0.7374696626919094,61
2125,464,2019,1.7336141304347827,0.8445744565217391,0.09994559827306305,60
2126,464,2020,3.864088747529644,2.9211879323122534,0.24195099660557748,44
2127,464,2021,3.065391696292534,1.669502285424073,0.26906972682167724,44
2128,464,2023,1.8895964722112732,1.2357361056365785,0.20577943637803722,43
2129,464,2024,0.1445580474934039,0.38434084055785905,0.017598778780040965,42
2130,465,2018,-inf,2.922159768977138,-inf,60
2131,465,2019,1.6307883882107483,0.4190379597011667,0.09796439375343528,57
2132,465,2020,4.004631379962193,2.8912748109640836,0.28067254159186483,46
2133,465,2021,3.2182277750789408,2.328834709740102,0.3143970660429816,46
2134,465,2023,1.3268261997857473,1.1141778718324518,0.15667995469138193,44
2135,465,2024,0.3354809109446959,-0.12970506220829692,0.04346340516358663,43
2136,466,2018,inf,inf,inf,69
2137,466,2019,1.616486048020766,1.2194751784555484,0.10897940417439955,67
2138,466,2020,3.6913563829787237,2.6660969299259945,0.26171751395337783,47
2139,466,2021,3.1432426007369547,1.8994041958873173,0.3102150626948107,47
2140,466,2023,1.7419514064190404,1.4845553101334295,0.21170072119378572,47
2141,466,2024,0.4931292906178491,0.5432780320366133,0.0696497198804996,46
2142,467,2018,inf,inf,inf,64
2143,467,2019,-inf,-inf,-inf,55
2144,467,2020,3.217406032928529,2.405602988940329,0.1772566089397807,46
2145,467,2021,3.090563369004037,2.764933055885318,0.24967449569656314,47
2146,467,2023,1.853764124293785,1.3843043785310734,0.19174484876014367,45
2147,467,2024,0.7318107057416268,0.12560930023923447,0.08960280724215974,44
2148,468,2018,inf,inf,inf,58
2149,468,2019,1.7585341016013283,2.523832265092769,0.10087207985214033,51
2150,468,2020,4.062586459861665,1.0398894361769022,0.23473041895920893,39
2151,468,2021,3.5359765510144068,2.7184329976477506,0.28344270901292895,38
2152,468,2023,1.8242115796295142,1.8491204496011115,0.1901241304915327,38
2153,468,2024,0.28227252843394596,0.5791912729658794,0.035176932418195514,36
2154,469,2018,,,,73
2155,469,2019,1.8921320346320345,0.8770216450216449,0.09669021489621762,60
2156,469,2020,3.8952902224193653,1.2556119700906152,0.2288766190671493,43
2157,469,2021,3.4569501403528085,2.9213784675399728,0.2828716370876762,42
2158,469,2023,1.9958486266677427,1.9326560312507899,0.2027850713767117,39
2159,469,2024,-0.20103705195328217,0.6742096254530809,-0.025577693960476617,39
2160,47,2019,-13.27262586319067,-8.847565003870562,-0.9096224910915653,43
2161,47,2020,1.9948467230443971,1.0510482734319941,0.19567639809846257,43
2162,47,2021,2.0897069147069147,1.9871446121446124,0.2368250072190339,42
2163,47,2022,1.8489474235441978,1.1093684541265187,0.2364109524441616,42
2164,47,2023,0.9016364070711899,0.4653607262302914,0.12506619676022665,42
2165,470,2018,inf,,inf,52
2166,470,2019,2.090656565656565,2.6945752164502164,0.0497906174678776,36
2167,470,2020,3.960258623111719,1.485878039043989,0.13364801484093095,33
2168,470,2021,3.044468713105077,1.8974025974025974,0.15920355586283336,33
2169,470,2023,2.3354019746121297,1.6391524554430055,0.16869621930089362,33
2170,470,2024,0.575586667536287,1.8173780505881796,0.047282591979274285,32
2171,471-old,2018,inf,inf,inf,50
2172,472-old,2018,427.2098373954874,346.9487867421774,19.624393296572414,72
2173,473,2018,,,,77
2174,473,2019,1.3717152976893234,0.457306881430258,0.10806801798996468,77
2175,473,2020,3.6254087834436297,2.462336385936971,0.2492172176488886,45
2176,473,2021,2.75300712986062,2.388830796369849,0.24890700259673923,44
2177,473,2023,1.7268873108040261,0.9630295259025607,0.19443008561093356,44
2178,473,2024,0.2630745284746383,1.315372642373192,0.03799439990768371,43
2179,474,2018,inf,inf,inf,50
2180,474,2019,inf,inf,inf,47
2181,474,2020,4.295392130614499,2.2999477256097265,0.24849800285975396,34
2182,474,2021,3.5808823529411766,1.4368666584280771,0.2936341614556006,34
2183,474,2023,2.0150969440164355,1.5750272855675398,0.20177869966866943,33
2184,474,2024,0.07171138743455495,0.8366328534031413,0.01470079086818235,32
2185,475,2018,0.6374690703920022,1.0863282714269158,0.005577325239810277,57
2186,475,2019,2.050731214144644,0.6791114925232766,0.09605803460517531,49
2187,475,2020,4.556190073908691,3.240043476194735,0.28432086762392383,43
2188,475,2021,3.362261130447108,2.333832474368868,0.30200194669966457,42
2189,475,2023,2.333409387222946,1.4815297696653629,0.26043118537233073,39
2190,475,2024,0.6581674560452812,0.945405007438113,0.08069016531738937,39
2191,476,2018,inf,inf,inf,60
2192,476,2019,11.926984281177448,4.612199721482484,0.5909939468971048,55
2193,476,2020,3.556132451651492,0.8216729248355155,0.20130146182424893,41
2194,476,2021,2.93579098439607,2.7990232983741987,0.2386547940941007,43
2195,476,2023,1.7590371169082144,1.3118587909681445,0.17105793421724247,41
2196,476,2024,0.6972912144042906,1.2068501787766568,0.0763568509749648,41
2197,477,2018,9.636026875573542,7.42568575171317,0.28759333286445204,44
2198,477,2019,0.56076685660019,0.32721035137701804,0.003427053373095494,26
2199,477,2020,1.1133589028015916,0.7150328843474894,0.006455042465830359,14
2200,477,2021,2.368891402714932,2.498747575953458,0.026958235909917694,13
2201,477,2023,2.190120396600567,0.3966359773371105,0.036840020303990244,12
2202,477,2024,0.6061865246470153,1.3390388902650483,0.011405100043402663,11
2203,478,2018,inf,,inf,43
2204,478,2019,2.440763260678721,1.8319805227390304,0.06662578277315198,36
2205,478,2021,3.19467272274556,2.876233724661606,0.1454722412888992,34
2206,478,2023,2.1865699466755544,0.9662295867355442,0.16631563001265928,34
2207,478,2024,0.4185827055617888,1.1708607148581502,0.029725484857142038,34
2208,479,2018,,inf,,68
2209,479,2019,2.1968186134852803,3.180530864197531,0.19619319813347788,65
2210,479,2020,3.4516794595887133,-0.1542981826877092,0.31907563822455604,50
2211,479,2021,2.599050326792363,3.2653349988993163,0.3136880292145692,51
2212,479,2023,1.5084340109981669,1.3319259290118317,0.22181905018653322,51
2213,479,2024,0.226366404872576,0.5649402949190574,0.03126924968379692,51
2214,48,2019,2.8632984953361134,3.7178411749193216,0.2167210786621182,44
2215,48,2020,2.2935926844589365,1.1387090120117596,0.13612182385449467,44
2216,48,2021,2.864206413600013,2.822605305954385,0.22924613623584641,45
2217,48,2022,2.0267652859960554,1.1706730769230769,0.20276042422982155,45
2218,48,2023,0.8645800204937476,0.5926921974062338,0.09343417505348794,45
2219,480-old,2018,inf,inf,inf,52
2220,481,2018,,,,22
2221,481,2021,2.5293479009048054,1.889394119712748,0.12770451979209152,36
2222,481,2023,1.66446509009009,1.166085304054054,0.05685464986761052,36
2223,482,2018,-27.90114985429345,-31.968901528367958,-0.6026043836634121,42
2224,482,2021,1.8270322288086165,1.1537547219034323,0.07358210466135186,33
2225,482,2023,inf,inf,inf,33
2226,483-old,2018,,,,49
2227,484,2018,,,,52
2228,484,2019,2.5607747933884295,2.2213505509641873,0.10084519537722496,45
2229,484,2020,3.442778201219512,1.3307126524390243,0.15256254125338994,32
2230,484,2021,3.2775313835461843,2.8455652290000537,0.202049342471253,32
2231,484,2023,1.899171159413544,1.7568708408132576,0.1577559109052016,33
2232,484,2024,0.3467258503999296,0.43340731299991203,0.035049323963139936,31
2233,485,2018,,,,49
2234,485,2019,2.2011488717666485,2.0152070720968633,0.11363672760144358,46
2235,485,2020,4.051588018499784,0.7416913571325336,0.2430719551670333,37
2236,485,2021,3.188584627899775,4.196159531529491,0.2640649895276119,38
2237,485,2023,2.1288042123629114,1.574222644566301,0.20137271038542187,34
2238,485,2024,0.4082296436736589,0.3461180716393072,0.04676202186711718,37
2239,486,2018,134.21823065321433,98.49327945600463,5.52234571795517,57
2240,486,2019,5.7561405644715,4.34715550636414,0.2850680429180686,50
2241,486,2020,4.212447603027755,2.0351251952421,0.2366482109593209,41
2242,486,2021,3.2033189806926465,2.9435442386831276,0.2703298999385202,42
2243,486,2023,2.402943980435267,1.7074387352879576,0.23275930456765298,37
2244,486,2024,1.0950164481931401,0.9586538905617852,0.13579970836808208,38
2245,487,2018,,,,44
2246,487,2019,2.509788323187604,2.557187587399064,0.08190370016235626,31
2247,487,2020,3.8877533866995075,2.0127134236453204,0.14867653519171106,32
2248,487,2021,3.481469834572559,3.7559438736325714,0.20252454066459136,33
2249,487,2023,2.6595010227936875,1.6766419491525422,0.18877812866838845,29
2250,487,2024,0.640940908098865,1.1670534470752087,0.04845562500698032,30
2251,488,2018,,,,41
2252,488,2019,2.257028816507234,1.7356601971170318,0.06314800283469998,35
2253,488,2020,3.6464125000000003,1.156625,0.1421420570452393,32
2254,488,2021,3.0285779332822087,4.534113784509202,0.16933845667146222,32
2255,488,2023,1.743763550135501,1.633231707317073,0.11826875701119954,30
2256,488,2024,inf,inf,inf,32
2257,489,2018,,,,61
2258,489,2019,1.54274231678487,2.3026004728132388,0.08012003243132072,54
2259,489,2020,4.070395224704302,0.9361329308369116,0.23337289382438192,40
2260,489,2021,3.1933580508474573,5.165346927966102,0.2604311853723307,40
2261,489,2023,1.8705487089201875,0.48228433098591555,0.1770230034970866,36
2262,489,2024,inf,-inf,inf,37
2263,49,2019,-1.2626829872620076,-0.04416806390586147,-0.04084590381018157,45
2264,49,2020,2.6328856749311296,1.8342157369146006,0.18770208394587792,44
2265,49,2021,2.684586577885951,2.5461190409025445,0.2502854430602938,44
2266,49,2022,1.858884257541846,0.23242208994024538,0.21722044368825563,46
2267,49,2023,0.9239963558118406,0.5421800429036734,0.11637821514808579,45
2268,490,2018,inf,inf,inf,73
2269,490,2019,2.068691938867246,2.58969583458196,0.1364252476535328,71
2270,490,2020,3.837847024689954,1.0856930538172718,0.2635438045449443,47
2271,490,2021,3.016309051568698,5.021693562928236,0.2855944173551721,47
2272,490,2023,2.0659588096176584,0.5848750985415845,0.23170480991954998,43
2273,490,2024,0.11192337752554184,0.6548848098039184,0.014797936363298675,43
2274,491,2018,36.052555329677205,33.583195293767965,1.4145029988437972,58
2275,491,2019,2.835305094233999,2.3974004011942527,0.1263690813353194,46
2276,491,2020,4.217709725935829,0.9918637199197862,0.20450832942056538,32
2277,491,2021,3.54996689618644,2.8051509533898304,0.24618266328182756,32
2278,491,2023,2.649348591549296,1.8519718309859157,0.23238988872930902,30
2279,491,2024,0.2495404079973687,1.289336740973969,0.024193932376857772,31
2280,492,2018,,,,50
2281,492,2019,-16.186749203523238,-8.049737631184408,-0.9000896470959051,46
2282,492,2020,4.351886111111112,1.0132305555555556,0.30224407189618474,36
2283,492,2021,3.0265536723163837,3.1813206214689265,0.28810652669263215,36
2284,492,2023,1.7536236536868268,1.1915259942004972,0.18193852465048807,34
2285,492,2024,,,,35
2286,493,2018,4.641796262503947,-1.3074063394744277,0.37829635003346995,51
2287,493,2019,2.462586349820392,2.1278495440729484,0.0825778644970317,47
2288,493,2020,3.9501111111111116,2.0616333333333334,0.20937366193370155,45
2289,493,2021,3.7917973309153465,3.0214584641138313,0.30379911647766716,45
2290,493,2023,2.374450825156111,2.4402946587867973,0.2236964484590827,38
2291,493,2024,0.6598399715504977,0.3766802987197724,0.06820604189433435,38
2292,494,2018,-7.034597779469128,-5.550212747173584,0.0603143482658986,43
2293,494,2019,2.8245498971193417,2.0270790466392317,0.09064544366624445,36
2294,494,2020,4.028251347708895,1.8196866576819406,0.16780521563119413,30
2295,494,2021,2.7171140292143807,2.8732717870188997,0.16056438739175743,31
2296,494,2023,2.167352773659976,1.9755268725820359,0.16801276522346503,32
2297,494,2024,0.41379822270889494,0.40149195586253283,0.03781324239529443,32
2298,495-old,2018,inf,inf,inf,56
2299,496-old,2018,,,,73
2300,497-old,2018,,,,38
2301,498-old,2018,,,,38
2302,499,2018,-421.255,-362.69325000000003,-7.323706319488837,30
2303,499,2019,1.0614081329569545,0.8157590920427621,0.011053016174452278,27
2304,499,2020,2.384504608294931,1.1361463133640552,0.03767824178704208,21
2305,499,2021,2.1621781849529764,2.260162039118793,0.0475075279086068,21
2306,499,2023,2.2443467041153444,0.4099822157339972,0.07879518621907045,21
2307,499,2024,0.5066826730692274,1.3495298119247698,0.020278340380419185,21
2308,5,2019,10.214056194304451,7.335668059104115,0.6050066884380575,44
2309,5,2020,2.162303647733925,1.0127278562634587,0.20007548475709794,42
2310,5,2021,2.484089329162322,2.5232338373305527,0.29263611949748597,42
2311,5,2022,1.1750531462585034,1.8182265093537413,0.15224082965721597,42
2312,5,2023,1.1259283349101228,0.4535389072847682,0.16454273764157668,42
2313,50,2019,17.444097249884457,15.623741550081068,1.0466795648968963,51
2314,50,2020,2.0888480392156863,0.6148989898989898,0.18560056819763587,51
2315,50,2021,2.3525425385425383,2.229469184290613,0.24969240719535987,50
2316,50,2022,2.128676864215125,0.9800556282722512,0.2709806691980703,50
2317,50,2023,0.8025748913493373,1.0785722138865894,0.11370771500797648,50
2318,500,2018,12.230723336429962,3.6498210957661965,0.3488828143136768,41
2319,500,2019,3.335038694801402,2.4895914179231893,0.12643790521935208,37
2320,500,2020,2.9853555573172663,1.7671799191374662,0.09266721608204075,34
2321,500,2021,2.571903633422618,2.650063189823534,0.11830394439608795,35
2322,500,2023,2.1760108163790886,1.7158817280453258,0.13609182803317738,33
2323,500,2024,0.8732278760560827,0.4102132037956693,0.05997164658850467,28
2324,501,2018,,,,62
2325,501,2019,2.1170592901416767,0.9729578659976388,0.1149864187213934,56
2326,501,2020,3.4365965649094217,1.891158402808249,0.21177024050509605,43
